"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
151282017,15128,2017,"OK0411500","OK0411500","","N","N",,"I","TRYON","TRYON","Tryon","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",505,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-08,01-NOV-08,01-JAN-09,,,,"N","LINCOLN","Oklahoma City, OK","Y","Y","Y"
151312017,15131,2017,"OK0420000","OK0420000","","N","N",,"I","LOGAN","LOGAN","Logan","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",31395,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",31,18,49,5,15,20,0,0,01-JAN-08,01-MAY-11,01-JUL-11,,,,"N","LOGAN","Oklahoma City, OK","Y","Y","Y"
151322017,15132,2017,"OK0420100","OK0420100","","N","N",,"I","GUTHRIE","GUTHRIE","Guthrie","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",11713,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",25,1,26,2,9,11,0,0,01-JAN-08,01-DEC-11,01-FEB-12,,,,"N","LOGAN","Oklahoma City, OK","Y","Y","Y"
151332017,15133,2017,"OK0420200","OK0420200","","N","N",,"I","COYLE","COYLE","Coyle","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",367,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,1,1,0,0,01-JAN-08,01-JUL-17,,,,,"N","LOGAN","Oklahoma City, OK","Y","Y","Y"
151342017,15134,2017,"OK0420300","OK0420300","","N","N",,"I","CRESCENT","CRESCENT","Crescent","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1564,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,2,7,0,3,3,0,0,01-JAN-08,01-AUG-12,01-JAN-13,,,,"N","LOGAN","Oklahoma City, OK","Y","Y","Y"
151352017,15135,2017,"OK0420400","OK0420400","","N","N",,"I","LANGSTON","LANGSTON","Langston","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1857,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,1,1,0,0,01-JAN-08,01-JAN-17,01-JUL-17,,,,"N","LOGAN","Oklahoma City, OK","Y","Y","Y"
151362017,15136,2017,"OK0430000","OK0430000","","N","N",,"I","LOVE","LOVE","Love","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",6780,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",10,6,16,0,8,8,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","LOVE","Non-MSA","Y","Y","Y"
151372017,15137,2017,"OK0430100","OK0430100","","N","N",,"I","MARIETTA","MARIETTA","Marietta","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2782,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,1,1,2,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","LOVE","Non-MSA","Y","Y","Y"
151382017,15138,2017,"OK0440000","OK0440000","","N","N",,"I","MCCLAIN","MCCLAIN","McClain","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",14666,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",21,8,29,0,6,6,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","MCCLAIN","Oklahoma City, OK","Y","Y","Y"
151392017,15139,2017,"OK0440100","OK0440100","","N","N",,"I","BLANCHARD","BLANCHARD","Blanchard","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",8649,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,2,11,0,3,3,0,0,01-JAN-08,01-SEP-11,01-NOV-11,,,,"N","GRADY; MCCLAIN","Oklahoma City, OK","Y","Y","Y"
151402017,15140,2017,"OK0440200","OK0440200","","N","N",,"I","PURCELL","PURCELL","Purcell","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",6483,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",19,2,21,1,1,2,0,0,01-JAN-08,01-SEP-11,01-NOV-11,,,,"N","MCCLAIN","Oklahoma City, OK","Y","Y","Y"
151412017,15141,2017,"OK0440600","OK0440600","","N","N",,"I","DIBBLE","DIBBLE","Dibble","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",846,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","MCCLAIN","Oklahoma City, OK","Y","Y","Y"
151422017,15142,2017,"OK0440800","OK0440800","","N","N",,"I","NEWCASTLE","NEWCASTLE","Newcastle","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",10011,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",14,1,15,3,0,3,0,0,01-JAN-08,01-AUG-11,01-NOV-11,,,,"N","MCCLAIN","Oklahoma City, OK","Y","Y","Y"
151432017,15143,2017,"OK0441100","OK0441100","","N","N",,"I","WASHINGTON","WASHINGTON","Washington","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",655,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","MCCLAIN","Oklahoma City, OK","Y","Y","Y"
151452017,15145,2017,"OK0450000","OK0450000","","N","N",,"I","MCCURTAIN","MCCURTAIN","McCurtain","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",20074,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",17,0,17,0,6,6,0,0,01-JAN-08,01-MAR-13,01-JUL-13,,,,"N","MCCURTAIN","Non-MSA","Y","Y","Y"
151462017,15146,2017,"OK0450100","OK0450100","","N","N",,"I","BROKEN BOW","BROKEN BOW","Broken Bow","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",4100,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",14,0,14,0,4,4,0,0,01-JAN-08,01-MAR-14,01-JUN-14,,,,"N","MCCURTAIN","Non-MSA","Y","Y","Y"
151482017,15148,2017,"OK0451600","OK0451600","","N","N",,"I","VALLIANT","VALLIANT","Valliant","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",737,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","MCCURTAIN","Non-MSA","Y","Y","Y"
151492017,15149,2017,"OK0451800","OK0451800","","N","N",,"I","WRIGHT CITY","WRIGHT CITY","Wright City","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",733,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","MCCURTAIN","Non-MSA","Y","Y","Y"
151502017,15150,2017,"OK0460000","OK0460000","","N","N",,"I","MCINTOSH","MCINTOSH","McIntosh","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",13454,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",16,0,16,2,7,9,0,0,01-JAN-08,01-JUN-11,01-AUG-11,,,,"N","MCINTOSH","Non-MSA","Y","Y","Y"
151512017,15151,2017,"OK0460100","OK0460100","","N","N",,"I","CHECOTAH","CHECOTAH","Checotah","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3207,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,0,4,4,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","MCINTOSH","Non-MSA","Y","Y","Y"
151522017,15152,2017,"OK0460200","OK0460200","","N","N",,"I","EUFAULA","EUFAULA","Eufaula","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2971,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,1,9,0,3,3,0,0,01-JAN-08,01-MAY-11,01-JUL-11,,,,"N","MCINTOSH","Non-MSA","Y","Y","Y"
151532017,15153,2017,"OK0470000","OK0470000","","N","N",,"I","MAJOR","MAJOR","Major","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",5102,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,2,8,0,4,4,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","MAJOR","Non-MSA","Y","Y","Y"
151542017,15154,2017,"OK0470100","OK0470100","","N","N",,"I","FAIRVIEW","FAIRVIEW","Fairview","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2672,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",4,0,4,1,3,4,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","MAJOR","Non-MSA","Y","Y","Y"
151562017,15156,2017,"OK0480000","OK0480000","","N","N",,"I","MARSHALL","MARSHALL","Marshall","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",10591,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",6,7,13,1,10,11,0,0,01-JAN-08,01-MAR-13,01-JUL-13,,,,"N","MARSHALL","Non-MSA","Y","Y","Y"
151572017,15157,2017,"OK0480100","OK0480100","","N","N",,"I","MADILL","MADILL","Madill","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3937,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,1,12,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","MARSHALL","Non-MSA","Y","Y","Y"
151582017,15158,2017,"OK0480300","OK0480300","","N","N",,"I","KINGSTON","KINGSTON","Kingston","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1634,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,1,0,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","MARSHALL","Non-MSA","Y","Y","Y"
151602017,15160,2017,"OK0490000","OK0490000","","N","N",,"I","MAYES","MAYES","Mayes","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",25118,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",25,17,42,3,10,13,0,0,01-JAN-08,01-DEC-12,01-MAR-13,,,,"N","MAYES","Non-MSA","Y","Y","Y"
151612017,15161,2017,"OK0490100","OK0490100","","N","N",,"I","CHOUTEAU","CHOUTEAU","Chouteau","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2088,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,1,1,2,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","MAYES","Non-MSA","Y","Y","Y"
151632017,15163,2017,"OK0490700","OK0490700","","N","N",,"I","LANGLEY","LANGLEY","Langley","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",819,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-08,01-OCT-16,01-APR-17,,,,"N","MAYES","Non-MSA","Y","Y","Y"
151642017,15164,2017,"OK0490800","OK0490800","","N","N",,"I","LOCUST GROVE","LOCUST GROVE","Locust Grove","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1401,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,1,5,0,3,3,0,0,01-JAN-08,01-JAN-09,01-JUL-09,,,,"N","MAYES","Non-MSA","Y","Y","Y"
151652017,15165,2017,"OK0491500","OK0491500","","N","N",,"I","SALINA","SALINA","Salina","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1381,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-08,01-JAN-15,01-OCT-15,,,,"N","MAYES","Non-MSA","Y","Y","Y"
151682017,15168,2017,"OK0500000","OK0500000","","N","N",,"I","MURRAY","MURRAY","Murray","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",5983,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,4,9,1,4,5,0,0,01-JAN-08,01-JUL-13,01-NOV-13,,,,"N","MURRAY","Non-MSA","Y","Y","Y"
151692017,15169,2017,"OK0500100","OK0500100","","N","N",,"I","SULPHUR","SULPHUR","Sulphur","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",5105,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,1,7,2,1,3,0,0,01-JAN-08,01-JAN-13,01-APR-13,,,,"N","MURRAY","Non-MSA","Y","Y","Y"
151702017,15170,2017,"OK0500200","OK0500200","","N","N",,"I","DAVIS","DAVIS","Davis","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2822,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,1,9,1,1,2,0,0,01-JAN-08,01-MAR-13,01-JUL-13,,,,"N","MURRAY","Non-MSA","Y","Y","Y"
151712017,15171,2017,"OK0510000","OK0510000","","N","N",,"S","MUSKOGEE","MUSKOGEE","Muskogee","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",21735,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",24,31,55,5,15,20,0,0,01-JAN-08,01-FEB-18,01-FEB-18,,,,"N","MUSKOGEE","Non-MSA","Y","Y","Y"
151722017,15172,2017,"OK0510100","OK0510100","","N","N",,"I","MUSKOGEE","MUSKOGEE","Muskogee","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",38199,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",81,7,88,6,11,17,0,0,01-JAN-08,01-AUG-08,01-JAN-09,,,,"N","MUSKOGEE","Non-MSA","Y","Y","Y"
151732017,15173,2017,"OK0510700","OK0510700","","N","N",,"I","FORT GIBSON","FORT GIBSON","Fort Gibson","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",4045,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","CHEROKEE; MUSKOGEE","Non-MSA","Y","Y","Y"
151742017,15174,2017,"OK0510800","OK0510800","","N","N",,"I","HASKELL","HASKELL","Haskell","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1960,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,1,0,1,0,0,01-JAN-08,01-FEB-08,01-JAN-09,,,,"N","MUSKOGEE","Non-MSA","Y","Y","Y"
151752017,15175,2017,"OK0511200","OK0511200","","N","N",,"I","PORUM","PORUM","Porum","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",707,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,0,1,0,0,01-JAN-08,01-MAR-08,01-JAN-09,,,,"N","MUSKOGEE","Non-MSA","Y","Y","Y"
151762017,15176,2017,"OK0511600","OK0511600","","N","N",,"I","WARNER","WARNER","Warner","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1614,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","MUSKOGEE","Non-MSA","Y","Y","Y"
151772017,15177,2017,"OK0520000","OK0520000","","N","N",,"I","NOBLE","NOBLE","Noble","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",5789,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",12,5,17,0,5,5,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","NOBLE","Non-MSA","Y","Y","Y"
151782017,15178,2017,"OK0520100","OK0520100","","N","N",,"I","PERRY","PERRY","Perry","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",5000,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,3,15,1,5,6,0,0,01-JAN-08,01-APR-11,01-JUN-11,,,,"N","NOBLE","Non-MSA","Y","Y","Y"
151802017,15180,2017,"OK0530000","OK0530000","","N","N",,"I","NOWATA","NOWATA","Nowata","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",5880,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",3,4,7,1,6,7,0,0,01-JAN-08,01-MAR-13,01-DEC-13,,,,"N","NOWATA","Non-MSA","Y","Y","Y"
151812017,15181,2017,"OK0530100","OK0530100","","N","N",,"I","NOWATA","NOWATA","Nowata","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3709,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",4,1,5,2,1,3,0,0,01-JAN-08,01-MAY-14,01-JAN-15,,,,"N","NOWATA","Non-MSA","Y","Y","Y"
151822017,15182,2017,"OK0530800","OK0530800","","N","N",,"I","SOUTH COFFEYVILLE","SOUTH COFFEYVILLE","South Coffeyville","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",758,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-08,01-JUN-12,01-AUG-12,,,,"N","NOWATA","Non-MSA","Y","Y","Y"
151832017,15183,2017,"OK0540000","OK0540000","","N","N",,"I","OKFUSKEE","OKFUSKEE","Okfuskee","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",6684,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",9,5,14,0,6,6,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKFUSKEE","Non-MSA","Y","Y","Y"
151842017,15184,2017,"OK0540100","OK0540100","","N","N",,"I","OKEMAH","OKEMAH","Okemah","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3239,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,2,10,0,3,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKFUSKEE","Non-MSA","Y","Y","Y"
151852017,15185,2017,"OK0540200","OK0540200","","N","N",,"I","WELEETKA","WELEETKA","Weleetka","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",981,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,1,6,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKFUSKEE","Non-MSA","Y","Y","Y"
151862017,15186,2017,"OK0540400","OK0540400","","N","N",,"I","BOLEY","BOLEY","Boley","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1183,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,0,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKFUSKEE","Non-MSA","Y","Y","Y"
151932017,15193,2017,"OK0550500","OK0550500","","N","N",,"I","NICHOLS HILLS","NICHOLS HILLS","Nichols Hills","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3940,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",15,2,17,1,3,4,0,0,01-JAN-08,01-MAY-11,01-JUL-11,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
151972017,15197,2017,"OK0551000","OK0551000","","N","N",,"I","CHOCTAW","CHOCTAW","Choctaw","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",12556,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",16,0,16,0,2,2,0,0,01-JAN-08,01-JUL-11,01-SEP-11,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
151982017,15198,2017,"OK0551100","OK0551100","","N","N",,"I","HARRAH","HARRAH","Harrah","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",6215,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,0,0,0,0,0,01-JAN-08,01-APR-11,01-JUN-11,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
151992017,15199,2017,"OK0551200","OK0551200","","N","N",,"I","JONES","JONES","Jones","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3067,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,1,0,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
