"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2017,12,100270523,1,9,8528590
2017,12,100271555,1,1,8528758
2017,12,100272045,1,7,8528860
2017,5,100272804,1,1,8528980
2017,5,100273294,2,1,8529049
2017,12,100273397,1,1,8529069
2017,12,100275755,0,1,8529469
2017,15,100275948,2,9,8529508
2017,17,100275948,1,9,8529510
2017,12,100275948,1,9,8529509
2017,5,100276731,2,1,8529616
2017,15,100277707,28,9,8529773
2017,5,100279209,0,1,8530104
2017,5,100279233,0,1,8530117
2017,5,100279289,1,1,8530142
2017,5,100284223,0,1,8530899
2017,12,100284727,0,1,8530985
2017,12,100286757,0,1,8531347
2017,5,100286773,0,1,8531350
2017,5,100287690,1,1,8531497
2017,16,100288168,1,1,8531589
2017,5,100288329,1,1,8531619
2017,16,100289311,5,9,8531782
2017,5,100290324,1,1,8531965
2017,15,100290542,2,9,8532026
2017,5,100290542,3,1,8532027
2017,12,100291926,10,5,8532247
2017,12,100292644,1,11,8532363
2017,5,100293866,6,1,8532619
2017,12,100293897,22,1,8532633
2017,5,100293897,2,1,8532636
2017,17,100293897,1,1,8532637
2017,12,100293925,5,1,8532646
2017,5,100294334,2,1,8532764
2017,2,100294459,12,1,8532785
2017,5,100296493,1,1,8533052
2017,5,101515770,5,1,8723548
2017,4,101521615,2,9,8724440
2017,12,101530435,1,9,8725467
2017,12,101530435,16,1,8725466
2017,5,101531583,0,1,8725653
2017,12,101532462,8,1,8725762
2017,5,101538265,1,11,8726798
2017,5,101541836,0,1,8727380
2017,5,101542555,91,1,8727460
2017,12,101542555,31,1,8727459
2017,13,101543025,4,1,8727541
2017,12,101543025,16,1,8727539
2017,17,101544539,1,9,8727730
2017,5,101550575,1,1,8728843
2017,5,101552511,2,1,8729190
2017,12,101553936,4,1,8729724
2017,6,99907785,1,11,8475553
2017,13,99910456,1,1,8476311
2017,5,99914306,1,11,8476993
2017,7,99914555,1,9,8477050
2017,5,99914666,3,1,8477076
2017,12,99918608,34,9,8477837
2017,5,102635275,0,1,8914956
2017,8,102635960,7,9,8915079
2017,5,101541892,13,1,8727383
2017,12,101543154,10,1,8727571
2017,13,101543154,3,1,8727572
2017,8,101543154,10,1,8727573
2017,12,102639116,1,11,8915680
2017,5,102639249,0,1,8915707
2017,12,102639249,0,1,8915706
2017,5,101550046,1,1,8728722
2017,4,101549961,0,1,8728702
2017,12,101550128,8,1,8728755
2017,5,101550645,0,1,8728861
2017,5,101552499,0,1,8729186
2017,5,101552667,0,1,8729240
2017,12,101552791,3,1,8729291
2017,5,101553353,1,11,8729495
2017,5,101553906,4,1,8729704
2017,5,101515773,1,1,8723550
2017,5,101519791,1,11,8724103
2017,12,101524827,6,1,8724739
2017,5,101525281,3,1,8724808
2017,15,101528360,1,9,8725139
2017,12,100263339,1,1,8527135
2017,12,100263409,1,11,8527144
2017,5,100264476,1,4,8527326
2017,5,100265346,1,11,8527510
2017,12,100265626,0,9,8527556
2017,5,100269630,1,1,8528367
2017,12,100271478,1,7,8528748
2017,17,100274537,1,9,8529275
2017,12,100274537,40,1,8529276
2017,12,100275634,1,1,8529452
2017,12,100276691,1,1,8529611
2017,5,100276771,1,1,8529620
2017,17,100280086,32,9,8530239
2017,5,100281736,1,11,8530498
2017,13,100282557,6,9,8530647
2017,17,100285706,2,9,8531163
2017,11,100286185,1,11,8531237
2017,17,100286768,1,9,8531349
2017,12,100291365,1,1,8532156
2017,12,100292051,1,11,8532265
2017,12,100292233,0,1,8532296
2017,5,100293896,47,1,8532634
2017,5,100294045,92,1,8532701
2017,8,100294045,5,1,8532700
2017,5,100294258,3,1,8532748
2017,5,100295823,1,11,8532941
2017,12,100296176,2,1,8532990
2017,12,100296489,1,1,8533051
2017,12,100296575,0,1,8533067
2017,17,100297059,1,9,8533156
2017,5,100299296,1,1,8533432
2017,5,100299932,1,1,8533565
2017,16,100300072,1,9,8533581
2017,5,100300151,1,1,8533588
2017,5,100301115,26,1,8533837
2017,12,100303055,0,3,8534139
2017,12,100303145,0,1,8534171
2017,5,100303145,1,1,8534169
2017,12,103580857,3,9,9077112
2017,12,103588346,1,9,9078607
2017,12,103247802,4,1,9022495
2017,5,103252428,1,1,9023258
2017,12,103261293,1,1,9025121
2017,5,103236179,1,1,9020612
2017,12,103241927,1,1,9021409
2017,5,103241927,1,1,9021408
2017,17,103241941,1,9,9021410
2017,5,103242346,20,1,9021483
2017,5,103244321,1,3,9021816
2017,12,103247931,1,1,9022526
2017,5,103236455,1,3,9020633
2017,5,103238020,13,1,9020850
2017,15,103241855,4,9,9021391
2017,16,103247809,1,9,9022498
2017,5,103260030,1,3,9024843
2017,5,102600107,1,8,8907032
2017,5,102600107,1,1,8907031
2017,8,102600407,1,9,8907093
2017,5,102601166,7,1,8907219
2017,5,102602261,1,1,8907382
2017,12,102602261,1,1,8907381
2017,12,102603167,0,1,8907581
2017,5,102608961,4,1,8909408
2017,17,102614658,1,11,8910638
2017,5,102614921,1,1,8910686
2017,5,102615411,2000,1,8910784
2017,17,102615860,4,9,8910859
2017,5,102618037,4,1,8911394
2017,12,102620469,0,7,8911899
2017,5,102626567,1,11,8913355
2017,5,102627511,1,1,8913516
2017,12,102627511,1,9,8913517
2017,5,102628963,15,1,8913753
2017,12,102633440,1,1,8914643
2017,12,102598624,1,1,8906716
2017,12,102599177,1,9,8906806
2017,12,102601193,7,1,8907221
2017,5,102601710,0,1,8907301
2017,17,102604318,7,9,8908007
2017,12,102610194,1,9,8909746
2017,5,102611486,1,11,8910011
2017,5,102615232,1,11,8910741
2017,5,102620914,1,1,8912035
2017,5,102622586,0,1,8912518
2017,5,102624154,0,1,8912878
2017,5,102624382,1,1,8912921
2017,12,102624693,4,1,8912986
2017,5,102628987,4,1,8913758
2017,12,102631129,1,1,8914127
2017,12,102635143,2,1,8914926
2017,5,102637024,8,1,8915277
2017,5,103242359,4,1,9021491
2017,12,103247794,1,1,9022489
2017,12,103247841,2,9,9022509
2017,12,102599977,1,9,8907001
2017,5,102600429,1,11,8907101
2017,5,102601292,19,1,8907241
2017,17,102613910,1,9,8910478
2017,12,102615151,1,3,8910722
2017,17,102615911,1,1,8910873
2017,12,102615911,1,1,8910872
2017,12,102622941,1,3,8912630
2017,5,102626547,1,11,8913347
2017,17,102627499,1,9,8913512
2017,12,102627499,1,1,8913514
2017,17,102631691,0,1,8914273
2017,5,102636260,2,1,8915149
2017,5,102636940,0,1,8915265
2017,5,102638148,2,1,8915485
2017,17,102638148,149,9,8915486
2017,5,102600798,7,1,8907147
2017,5,102602108,1,1,8907357
2017,5,102603102,3,1,8907563
2017,5,102603257,0,1,8907605
2017,5,102609696,0,1,8909615
2017,12,102613538,1,1,8910388
2017,5,102621616,1,1,8912285
2017,17,102622781,0,1,8912582
2017,5,102622824,0,1,8912599
2017,12,102625279,1,11,8913140
2017,5,102626557,1,11,8913352
2017,12,102627293,1,9,8913476
2017,15,102627293,1,9,8913475
2017,12,102630450,2,9,8914009
2017,8,102635123,0,1,8914920
2017,12,102635262,1,1,8914954
2017,5,102636284,47,1,8915153
2017,5,102636304,31,1,8915156
2017,5,102598775,2,1,8906731
2017,12,102599950,1,9,8906997
2017,5,102601060,2,1,8907204
2017,5,102601262,13,1,8907239
2017,12,102601262,20,1,8907238
2017,5,102601841,3,1,8907322
2017,17,102604368,2,9,8908023
2017,12,102604386,1,1,8908033
2017,5,102608924,1,1,8909398
2017,12,102608924,0,1,8909397
2017,5,102614948,1,1,8910688
2017,12,102622589,6,1,8912521
2017,12,102626031,2,5,8913242
2017,12,102626031,0,1,8913241
2017,5,102632920,1,11,8914549
2017,5,102634577,1,1,8914822
2017,5,102635091,1,1,8914909
2017,12,102635091,0,1,8914910
2017,12,102635161,0,1,8914929
2017,15,102635325,3,9,8914965
2017,17,99634645,6,9,8431548
2017,5,99635690,11,1,8431712
2017,5,99635716,1,1,8431717
2017,17,99636309,1,9,8431779
2017,5,99628898,1,11,8430922
2017,12,99629122,9,1,8430946
2017,17,99629993,0,1,8431000
2017,17,99630680,2,9,8431077
2017,12,99630795,1,9,8431097
2017,12,99631148,7,1,8431129
2017,8,99632713,1,9,8431344
2017,5,99633128,1,11,8431386
2017,5,97152001,2,1,8081047
2017,11,97152001,2,9,8081048
2017,12,97163846,1,1,8082461
2017,12,97170408,1,11,8083228
2017,5,97170877,7,1,8083241
2017,5,97173667,2,1,8083690
2017,12,97174775,1,1,8083848
2017,5,97187822,66,1,8085762
2017,5,97188952,1,1,8086033
2017,12,97137219,1,1,8079015
2017,5,97138378,1,1,8079167
2017,5,97140310,1,1,8079453
2017,12,97140310,1,1,8079452
2017,17,97154513,1,9,8081299
2017,12,97154987,1,9,8081379
2017,12,97154987,0,1,8081380
2017,5,97157112,0,3,8081621
2017,12,97161873,0,1,8082207
2017,5,97162040,1,1,8082231
2017,10,97167756,1,5,8082921
2017,5,97170143,1,1,8083206
2017,12,97170143,1,1,8083205
2017,5,97170430,1,11,8083230
2017,5,97173561,5,1,8083682
2017,5,97173647,14,1,8083687
2017,5,97177330,0,1,8084202
2017,17,97178188,1,9,8084335
2017,4,97179368,1,9,8084513
2017,17,97186141,1,11,8085455
2017,5,97188608,4,4,8085920
2017,17,97188883,0,2,8086005
2017,12,97188893,1,1,8086015
2017,5,101542285,11,1,8727423
2017,17,99299377,9,9,8384622
2017,12,99299377,2,9,8384619
2017,4,99299377,1,9,8384617
2017,4,99299531,1,1,8384658
2017,5,99299632,3,1,8384675
2017,5,99299814,1,9,8384692
2017,17,99300231,32,9,8384735
2017,12,99300231,2,9,8384734
2017,16,99300231,4,9,8384736
2017,17,99300512,36,1,8384772
2017,5,99300725,1,1,8384803
2017,17,99300827,1,9,8384809
2017,5,99301448,1,1,8384871
2017,17,99301774,1,3,8384898
2017,12,99301801,1,1,8384902
2017,5,99304918,2,1,8385333
2017,16,99305040,1,11,8385342
2017,12,99307216,1,9,8385638
2017,5,99308345,0,1,8385761
2017,16,99309499,8,9,8385994
2017,8,99309499,8,9,8385993
2017,12,99310660,1,1,8386138
2017,1,99310768,1,1,8386158
2017,5,99310854,0,1,8386166
2017,12,99312914,1,11,8386567
2017,5,99314301,1,11,8386886
2017,5,99315445,2,1,8387119
2017,5,99318151,0,1,8387601
2017,5,99318715,2,1,8387738
2017,5,99318896,1,1,8387768
2017,5,99320699,2,1,8388099
2017,5,99321368,0,1,8388210
2017,12,99322636,0,1,8388466
2017,5,99322714,2,1,8388495
2017,12,97794409,3,1,8174509
2017,5,97794547,2,1,8174534
2017,15,97794901,26,9,8174608
2017,7,97794901,30,9,8174609
2017,5,97795798,1,11,8174749
2017,17,97797511,30,9,8175058
2017,14,97799555,0,1,8175428
2017,5,97800505,1,10,8175550
2017,17,97802689,1,11,8175956
2017,5,97808157,1,1,8176666
2017,5,97809856,1,11,8176876
2017,5,97135321,10,1,8078786
2017,5,97139016,1,1,8079259
2017,5,97140157,1,1,8079421
2017,15,97140224,5,9,8079436
2017,5,97140532,1,1,8079501
2017,5,97140799,2,1,8079536
2017,5,97151871,1,3,8081036
2017,12,97153881,0,9,8081214
2017,5,97154288,6,1,8081266
2017,12,97154884,1,11,8081355
2017,12,97156292,1,1,8081536
2017,5,97156931,13,1,8081603
2017,17,97157240,1,11,8081637
2017,5,97157389,1,1,8081665
2017,5,97163670,1,11,8082435
2017,5,97164923,0,1,8082636
2017,12,97167253,1,1,8082879
2017,5,97173720,20,1,8083695
2017,17,97186892,1,11,8085615
2017,12,97187219,0,1,8085643
2017,17,97187886,38,9,8085773
2017,5,97187886,0,1,8085774
2017,2,97188926,92,4,8086023
2017,12,99624096,1,11,8430129
2017,5,98603785,1,1,8295421
2017,12,97137869,0,1,8079101
2017,5,97151874,3,1,8081039
2017,5,97152055,1,1,8081051
2017,17,97152241,1,9,8081064
2017,5,99621247,1,11,8429756
2017,12,99621286,2,1,8429763
2017,12,99621461,1,1,8429794
2017,17,99621471,1,9,8429795
2017,12,97154250,0,1,8081262
2017,17,99621537,1,11,8429805
2017,17,97154514,4,9,8081300
2017,5,97157036,54,1,8081611
2017,5,97157205,1,1,8081632
2017,8,99621579,4,1,8429809
2017,5,99621579,1,1,8429810
2017,12,99621689,0,1,8429824
2017,8,97163747,1,9,8082443
2017,1,99621901,1,3,8429847
2017,12,97164257,1,9,8082511
2017,12,99621989,1,9,8429865
2017,5,97165651,1,1,8082743
2017,12,99623089,2,1,8429987
2017,5,97174016,2,1,8083754
2017,12,97174016,5,1,8083755
2017,5,97177143,1,1,8084174
2017,5,99624090,1,9,8430126
2017,5,97179043,20,1,8084462
2017,5,97181432,0,1,8084782
2017,12,97188180,1,1,8085815
2017,5,97188215,1,1,8085821
2017,12,99624190,0,1,8430153
2017,5,99625116,1,1,8430330
2017,12,99638143,0,1,8432095
2017,17,99638143,1,9,8432092
2017,5,99638339,1,1,8432141
2017,5,98615825,1,1,8297141
2017,5,98617640,13,1,8297285
2017,12,98620188,1,2,8297579
2017,17,98620264,1,3,8297594
2017,5,98620361,5,1,8297611
2017,1,98620997,1,1,8297707
2017,12,98621367,1,1,8297754
2017,5,98627479,4,1,8298488
2017,12,98628014,1,11,8298549
2017,12,98628238,1,11,8298557
2017,5,98628756,2,1,8298608
2017,12,98629006,7,1,8298646
2017,5,98631548,1,1,8298895
2017,12,98634945,1,11,8299387
2017,12,98635084,1,1,8299405
2017,12,98636492,1,9,8299554
2017,5,98636773,0,1,8299589
2017,5,98636793,3,1,8299604
2017,5,98637095,1,1,8299667
2017,6,98242500,1,9,8243124
2017,12,98243137,1,1,8243246
2017,11,98244364,11,1,8243426
2017,5,98244559,2,1,8243510
2017,16,98244559,5,9,8243509
2017,12,98244708,1,9,8243537
2017,12,98245410,2,9,8243652
2017,5,98245510,1,11,8243667
2017,12,98246252,1,11,8243766
2017,17,98247100,6,1,8243852
2017,5,98249713,3,1,8244205
2017,5,98249757,4,1,8244225
2017,17,98249757,7,9,8244224
2017,11,98249757,2,9,8244227
2017,17,98250042,1,9,8244349
2017,17,98252669,1,11,8244670
2017,5,98252952,4,1,8244735
2017,14,98253019,1,9,8244758
2017,5,98253019,15,1,8244760
2017,5,98253160,2,1,8244790
2017,5,98253232,2,1,8244811
2017,4,98253863,0,1,8244968
2017,17,98254002,213,9,8245014
2017,5,98254002,1,1,8245016
2017,12,98255161,0,1,8245317
2017,5,98256222,0,1,8245609
2017,5,98256335,6,3,8245683
2017,5,98256458,1,1,8245737
2017,5,98256491,1,11,8245755
2017,5,98256490,2,1,8245756
2017,5,98256607,1,3,8245824
2017,5,98256606,20,3,8245822
2017,12,98228225,1,11,8241160
2017,17,98229595,1,1,8241271
2017,7,98231066,3,9,8241395
2017,5,98231478,1,3,8241438
2017,12,98231837,2,1,8241477
2017,12,98233367,1,1,8241676
2017,17,98233814,2,9,8241773
2017,5,98234841,2,1,8241903
2017,5,98235636,1,1,8242042
2017,13,98238688,1,11,8242585
2017,5,98239679,1,3,8242737
2017,5,98239788,3,1,8242748
2017,17,98242089,1,9,8243059
2017,5,98245108,30,1,8243608
2017,5,98245786,1,11,8243700
2017,5,98246927,3,1,8243834
2017,5,98247019,10,1,8243840
2017,17,98247108,2,1,8243857
2017,5,98251547,1,1,8244571
2017,12,98252665,0,1,8244668
2017,5,98252981,1,1,8244748
2017,5,98254029,15,1,8245025
2017,5,98254077,14,1,8245037
2017,5,98256215,1,1,8245611
2017,5,98256406,1,1,8245720
2017,5,98256420,1,1,8245727
2017,5,98256492,16,4,8245757
2017,5,98256596,10,4,8245815
2017,12,98256798,1,11,8245938
2017,5,97135110,1,1,8078738
2017,5,97139015,1,1,8079258
2017,5,97139585,4,4,8079338
2017,12,97153858,1,11,8081211
2017,17,97155602,1,1,8081468
2017,5,97155602,1,1,8081469
2017,16,97155727,2,9,8081498
2017,12,97155727,1,1,8081497
2017,14,97158397,4,9,8081821
2017,12,97159643,1,11,8081969
2017,12,97161264,1,11,8082142
2017,12,97163870,1,1,8082469
2017,12,97164281,1,9,8082518
2017,5,97164938,6,1,8082642
2017,5,97167857,27,1,8082930
2017,12,97169626,1,1,8083135
2017,5,97174078,4,1,8083770
2017,5,97176414,1,8,8084071
2017,16,97178567,3,9,8084385
2017,12,97178567,2,9,8084386
2017,5,97188430,1,1,8085865
2017,12,98231484,13,9,8241439
2017,5,98233767,1,1,8241767
2017,12,98236145,7,1,8242179
2017,5,98236413,1,1,8242209
2017,5,98237096,4,1,8242344
2017,17,98237268,1,11,8242365
2017,5,98237656,1,3,8242426
2017,5,98237706,4,1,8242430
2017,12,98238182,1,1,8242495
2017,5,98239803,24,1,8242751
2017,5,98240098,1,11,8242801
2017,12,98240244,2,1,8242825
2017,5,98240351,1,11,8242848
2017,12,98241483,1,9,8242993
2017,5,98242253,1,1,8243082
2017,12,98242253,2,1,8243083
2017,12,98242531,1,9,8243138
2017,12,98244010,1,9,8243354
2017,5,98245731,1,11,8243692
2017,12,98245791,1,11,8243702
2017,5,98248986,1,1,8244077
2017,5,98249415,4,1,8244146
2017,17,98249541,100,9,8244164
2017,16,98249598,12,9,8244173
2017,17,98249598,6,9,8244172
2017,5,98249717,1,1,8244208
2017,12,98249796,1,1,8244243
2017,12,98250011,1,11,8244344
2017,8,98251206,5,9,8244537
2017,12,98252974,0,1,8244747
2017,12,98253871,1,1,8244976
2017,12,98255376,0,1,8245349
2017,12,98255693,40,9,8245435
2017,12,98255693,5,1,8245436
2017,12,98256588,1,1,8245809
2017,5,98230073,2,3,8241310
2017,5,98233184,0,1,8241649
2017,12,98233770,0,1,8241768
2017,5,98234039,1,1,8241788
2017,5,98234788,2,1,8241895
2017,12,98234856,0,1,8241905
2017,5,98236931,1,11,8242323
2017,17,98237102,1,9,8242346
2017,5,98240180,1,11,8242812
2017,12,98240352,0,1,8242849
2017,5,98240386,8,3,8242857
2017,5,98240519,1,1,8242868
2017,12,98241871,1,9,8243034
2017,12,98242699,1,9,8243158
2017,12,98245089,3,1,8243605
2017,12,98245429,1,1,8243657
2017,5,98245912,1,1,8243721
2017,1,98247209,3,1,8243869
2017,17,98249497,1,9,8244156
2017,8,98249528,6,9,8244161
2017,5,98250782,22,1,8244456
2017,5,98254026,0,1,8245024
2017,12,98254026,2,1,8245022
2017,12,98254922,3,1,8245249
2017,5,98256293,11,1,8245655
2017,5,98256376,17,1,8245704
2017,5,98256493,0,1,8245758
2017,12,98256535,257,1,8245782
2017,12,98256635,10,9,8245838
2017,5,97794117,26,1,8174476
2017,5,97800615,3,1,8175569
2017,17,97804936,1,11,8176255
2017,5,97805180,1,10,8176304
2017,5,97805883,0,1,8176405
2017,17,97806021,16,1,8176431
2017,5,97806564,10,3,8176498
2017,12,97809065,0,1,8176740
2017,5,97809299,36,1,8176780
2017,12,97809315,1,9,8176791
2017,15,97809315,48,9,8176790
2017,5,97809479,0,3,8176831
2017,12,97810131,1,1,8176906
2017,5,97811603,1,11,8177064
2017,5,97813275,1,3,8177206
2017,17,97814459,197,9,8177447
2017,12,97815063,0,1,8177480
2017,12,97815130,0,1,8177489
2017,12,97818299,2,1,8177906
2017,5,97818589,1,3,8178063
2017,5,99641770,2,1,8432870
2017,17,99641883,1,9,8432897
2017,12,99641883,2,9,8432896
2017,5,99641987,1,1,8432916
2017,12,99642389,1,11,8432964
2017,5,99296769,6,1,8384220
2017,5,99298011,29,1,8384407
2017,4,99298392,0,1,8384452
2017,17,99298392,5,9,8384454
2017,12,99298392,8,1,8384453
2017,5,99301261,31,1,8384856
2017,5,99301546,1,11,8384881
2017,5,99303105,1,11,8385080
2017,17,99642489,1,9,8432998
2017,6,99303670,15,9,8385162
2017,17,99642496,1,9,8432999
2017,12,99304377,1,9,8385230
2017,5,99305209,5,1,8385364
2017,17,99306561,1,1,8385570
2017,5,99307003,1,11,8385615
2017,14,99308401,11,9,8385780
2017,5,99308591,24,1,8385851
2017,5,99642951,1,1,8433050
2017,17,99642945,1,11,8433049
2017,5,99310572,1,11,8386125
2017,12,99310765,0,1,8386156
2017,17,99310867,1,9,8386168
2017,12,99310867,9,9,8386167
2017,5,99311812,1,1,8386349
2017,12,99312183,0,1,8386433
2017,12,99312220,0,1,8386441
2017,5,99312901,0,1,8386565
2017,17,99313254,48,1,8386666
2017,12,99313507,4,1,8386722
2017,12,99313557,1,11,8386733
2017,16,99313902,13,9,8386806
2017,5,99643471,1,1,8433123
2017,12,99643816,2,1,8433150
2017,5,99317640,1,11,8387525
2017,5,99317837,13,1,8387565
2017,16,99317837,2,9,8387564
2017,12,99317837,10,1,8387566
2017,16,99318744,30,9,8387746
2017,5,99318867,1,1,8387762
2017,5,99318951,1,1,8387797
2017,5,99319493,1,1,8387908
2017,4,99320396,1,1,8388040
2017,4,99320396,1,5,8388039
2017,17,99320545,2,9,8388069
2017,5,99321537,1,1,8388234
2017,5,99322168,1,11,8388356
2017,17,99322641,1,9,8388468
2017,15,99322641,1,9,8388469
2017,14,99322641,2,9,8388470
2017,7,99322750,35,9,8388506
2017,5,97796213,3,1,8174811
2017,12,98233222,0,1,8241654
2017,5,97799983,4,1,8175488
2017,5,98235380,1,11,8241997
2017,5,97801301,1,11,8175668
2017,12,97801644,7,1,8175719
2017,12,97803118,1,1,8176051
2017,17,97803118,1,1,8176048
2017,17,97805870,2,9,8176404
2017,5,97807280,1,1,8176598
2017,5,98244515,20,1,8243496
2017,12,97809035,2,1,8176732
2017,5,97809053,45,1,8176739
2017,8,97809053,10,9,8176738
2017,16,97809294,1,1,8176777
2017,12,97810358,1,11,8176938
2017,12,97810451,2,9,8176943
2017,8,97810565,1,9,8176953
2017,17,97810565,1,9,8176951
2017,5,97814097,10,1,8177338
2017,17,97814214,2,9,8177370
2017,5,97817571,0,1,8177807
2017,12,97818486,0,1,8177993
2017,12,97818560,1,1,8178042
2017,5,98228244,3,1,8241165
2017,5,98228575,10,10,8241187
2017,5,98229384,330,1,8241247
2017,5,98230594,0,1,8241358
2017,5,98233068,0,1,8241639
2017,5,98233771,6,1,8241769
2017,12,98234719,0,1,8241885
2017,5,98236059,18,1,8242163
2017,5,98236947,1,11,8242324
2017,5,98237117,1,1,8242350
2017,5,98238458,1,11,8242544
2017,12,98240305,1,11,8242843
2017,5,98242442,1,11,8243100
2017,5,98242516,1,1,8243131
2017,5,98244573,3,3,8243519
2017,5,98244584,1,3,8243522
2017,12,98244724,1,11,8243538
2017,5,98245053,0,1,8243588
2017,6,98247210,1,1,8243870
2017,8,98248403,3,9,8243997
2017,5,98248403,0,3,8243999
2017,12,98248499,1,9,8244014
2017,16,99292102,3,9,8383495
2017,17,99292102,1,9,8383494
2017,5,99292102,0,1,8383496
2017,12,99292109,0,1,8383499
2017,12,99294190,0,1,8383785
2017,12,99294868,1,9,8383848
2017,5,99295152,1,11,8383901
2017,12,99295656,1,11,8383966
2017,7,99297211,4,1,8384320
2017,17,99298384,5,9,8384451
2017,17,99299856,1,9,8384696
2017,12,99301552,1,11,8384882
2017,5,99301773,0,1,8384897
2017,5,99302044,18,1,8384930
2017,5,99302784,1,11,8385035
2017,12,99303345,0,1,8385115
2017,12,99305818,2,1,8385453
2017,4,99306163,1,9,8385503
2017,12,99306205,1,1,8385514
2017,12,99306364,1,1,8385543
2017,8,99309220,19,9,8385958
2017,12,99311766,12,1,8386341
2017,5,99311861,1,11,8386367
2017,12,99313007,3,1,8386592
2017,12,99317154,1,11,8387448
2017,12,99317193,1,9,8387459
2017,8,99317193,20,9,8387458
2017,12,99317561,1,1,8387512
2017,12,99318444,0,1,8387686
2017,5,99319052,1,1,8387815
2017,5,98232216,1,1,8241533
2017,5,98234837,4,1,8241902
2017,12,98237339,2,1,8242375
